"","initialyear","team","Final Year","ra5","finalyear","ra5playoff"
"1000",1964,"NYY",1968,-0.119188510225511,1968,0.8
"1001",1964,"OAK",1968,-1.12683049703486,1968,0
"1002",1964,"PHI",1968,0.262093380048735,1968,0
"1003",1964,"PIT",1968,0.31380240119465,1968,0
"1004",1964,"SFG",1968,0.904869272656889,1968,0
"1005",1964,"STL",1968,0.920606003140042,1968,2.8
"1006",1964,"TEX",1968,-1.03981116753917,1968,0
"1007",1965,"ATL",1969,0.243208629417213,1969,0.4
"1008",1965,"BAL",1969,0.985879519022779,1969,1.8
"1009",1965,"BOS",1969,-0.0368544073160372,1969,0.8
"1010",1965,"CHC",1969,-0.215645067887398,1969,0
"1011",1965,"CHW",1969,-0.0623800223146572,1969,0
"1012",1965,"CIN",1969,0.289300365752153,1969,0
"1013",1965,"CLE",1969,-0.168389841309622,1969,0
"1014",1965,"DET",1969,1.01959140463192,1969,1
"1015",1965,"HOU",1969,-0.797685398339714,1969,0
"1016",1965,"LAA",1969,-0.455374259358152,1969,0
"1017",1965,"LAD",1969,0.304821703961263,1969,1.8
"1018",1965,"MIN",1969,0.822090642060469,1969,1.2
"1019",1965,"NYM",1969,-1.00115419002493,1969,1.2
"1020",1965,"NYY",1969,-0.398587357717045,1969,0
"1021",1965,"OAK",1969,-0.677431684053529,1969,0
"1022",1965,"PHI",1969,-0.140331869131671,1969,0
"1023",1965,"PIT",1969,0.42252195789788,1969,0
"1024",1965,"SFG",1969,0.892139342143506,1969,0
"1025",1965,"STL",1969,0.823431755060021,1969,1.8
"1026",1965,"TEX",1969,-0.691144991000859,1969,0
"1027",1966,"ATL",1970,0.0937335636070763,1970,0.4
"1028",1966,"BAL",1970,1.23158109833902,1970,2.8
"1029",1966,"BOS",1970,0.324816758408484,1970,0.8
"1030",1966,"CHC",1970,-0.0418449198417553,1970,0
"1031",1966,"CHW",1970,-0.655261412331191,1970,0
"1032",1966,"CIN",1970,0.510011554357798,1970,0.8
"1033",1966,"CLE",1970,-0.331894972905646,1970,0
"1034",1966,"DET",1970,0.875596501284135,1970,1
"1035",1966,"HOU",1970,-0.60495872282622,1970,0
"1036",1966,"LAA",1970,-0.291950735456828,1970,0
"1037",1966,"LAD",1970,0.175440567179753,1970,0.8
"1038",1966,"MIN",1970,0.796983829022905,1970,0.8
"1039",1966,"NYM",1970,-0.534549381296449,1970,1.2
"1040",1966,"NYY",1970,-0.152226459140799,1970,0
"1041",1966,"OAK",1970,-0.241956747758007,1970,0
"1042",1966,"PHI",1970,-0.323347228975934,1970,0
"1043",1966,"PIT",1970,0.423064854830918,1970,0.4
"1044",1966,"SFG",1970,0.774961550327098,1970,0
"1045",1966,"STL",1970,0.758137083965204,1970,1.8
"1046",1966,"TEX",1970,-0.711279723876835,1970,0
"1047",1967,"ATL",1971,0.0322750970861047,1971,0.4
"1048",1967,"BAL",1971,1.26595948647498,1971,2.6
"1049",1967,"BOS",1971,0.564961828693005,1971,0.8
"1050",1967,"CHC",1971,0.413947476078541,1971,0
"1051",1967,"CHW",1971,-0.729827480922661,1971,0
"1052",1967,"CIN",1971,0.570076921975993,1971,0.8
"1053",1967,"CLE",1971,-0.69462851931071,1971,0
"1054",1967,"DET",1971,0.911160027921656,1971,1
"1055",1967,"HOU",1971,-0.46796110594536,1971,0
"1056",1967,"LAA",1971,-0.360391343803129,1971,0
"1057",1967,"LAD",1971,0.0419901731397222,1971,0
"1058",1967,"MIN",1971,0.52106317536772,1971,0.8
"1059",1967,"NYM",1971,-0.213388421585817,1971,1.2
"1060",1967,"NYY",1971,0.0748110090732246,1971,0
"1061",1967,"OAK",1971,0.234782073638278,1971,0.4
"1062",1967,"PHI",1971,-0.681140453637392,1971,0
"1063",1967,"PIT",1971,0.484843585609435,1971,1.4
"1064",1967,"SFG",1971,0.697168523152344,1971,0.4
"1065",1967,"STL",1971,0.872674679947113,1971,1.8
"1066",1967,"TEX",1971,-0.830108920423405,1971,0
"1067",1968,"ATL",1972,-0.0255187285908844,1972,0.4
"1068",1968,"BAL",1972,1.40334968776612,1972,2.6
"1069",1968,"BOS",1972,0.487428673663745,1972,0
"1070",1968,"CHC",1972,0.431115948262756,1972,0
"1071",1968,"CHW",1972,-0.715290919318748,1972,0
"1072",1968,"CIN",1972,0.763489095685644,1972,1.6
"1073",1968,"CLE",1972,-0.679292953797222,1972,0
"1074",1968,"DET",1972,0.870191568487635,1972,1.4
"1075",1968,"HOU",1972,-0.127491145945178,1972,0
"1076",1968,"LAA",1972,-0.462645596816266,1972,0
"1077",1968,"LAD",1972,0.324323201521668,1972,0
"1078",1968,"MIN",1972,0.321475384560805,1972,0.8
"1079",1968,"NYM",1972,0.260979771803382,1972,1.2
"1080",1968,"NYY",1972,0.270338141982604,1972,0
"1081",1968,"OAK",1972,0.866453643110219,1972,1.4
"1082",1968,"PHI",1972,-1.02750397820584,1972,0
"1083",1968,"PIT",1972,0.8095220821278,1972,1.8
"1084",1968,"SFG",1972,0.35658577112508,1972,0.4
"1085",1968,"STL",1972,0.448434894408161,1972,0.8
"1086",1968,"TEX",1972,-1.1509523430984,1972,0
"1087",1969,"ATL",1973,-0.121668361963651,1973,0.4
"1088",1969,"BAL",1973,1.50829234668825,1973,3
"1089",1969,"BOS",1973,0.540193139392746,1973,0
"1090",1969,"CHC",1973,0.292753942315304,1973,0
"1091",1969,"CHW",1973,-0.504815453979861,1973,0
"1092",1969,"CIN",1973,1.07128492698833,1973,2
"1093",1969,"CLE",1973,-0.974777749339313,1973,0
"1094",1969,"DET",1973,0.496729838203386,1973,0.4
"1095",1969,"HOU",1973,0.077120969041659,1973,0
"1096",1969,"KCR",1973,-0.226670035516904,1973,0
"1097",1969,"LAA",1973,-0.213475769113923,1973,0
"1098",1969,"LAD",1973,0.69836926686241,1973,0
"1099",1969,"MIL",1973,-1.03313834087335,1973,0
"1100",1969,"MIN",1973,0.363101359600951,1973,0.8
"1101",1969,"NYM",1973,0.445072035538081,1973,2
"1102",1969,"NYY",1973,0.210537530832471,1973,0
"1103",1969,"OAK",1973,1.09803341975641,1973,2.4
"1104",1969,"PHI",1973,-1.11779026122655,1973,0
"1105",1969,"PIT",1973,0.81128102473408,1973,1.8
"1106",1969,"SDP",1973,-1.75664455090908,1973,0
"1107",1969,"SFG",1973,0.348963353168079,1973,0.4
"1108",1969,"STL",1973,0.120703546909829,1973,0
"1109",1969,"TEX",1973,-1.28638079888978,1973,0
"1110",1969,"WSN",1973,-0.847075378219588,1973,0
"1111",1970,"ATL",1974,-0.139025915045033,1974,0
"1112",1970,"BAL",1974,1.3378666002859,1974,2.6
"1113",1970,"BOS",1974,0.522441725139678,1974,0
"1114",1970,"CHC",1974,-0.15352070411394,1974,0
"1115",1970,"CHW",1974,-0.349593193787529,1974,0
"1116",1970,"CIN",1974,1.30829534812267,1974,2
"1117",1970,"CLE",1974,-0.79984693860839,1974,0
"1118",1970,"DET",1974,0.19774159059228,1974,0.4
"1119",1970,"HOU",1974,0.0790781053271834,1974,0
"1120",1970,"KCR",1974,-0.145090974733641,1974,0
"1121",1970,"LAA",1974,-0.33949034227963,1974,0
"1122",1970,"LAD",1974,1.06913319195081,1974,0.8
"1123",1970,"MIL",1974,-0.904981870409178,1974,0
"1124",1970,"MIN",1974,0.171785479144956,1974,0.4
"1125",1970,"NYM",1974,-0.00737826656567468,1974,0.8
"1126",1970,"NYY",1974,0.386649925078451,1974,0
"1127",1970,"OAK",1974,1.18756051148677,1974,3.4
"1128",1970,"PHI",1974,-0.895888179643033,1974,0
"1129",1970,"PIT",1974,0.860603293043885,1974,2.2
"1130",1970,"SDP",1974,-1.79009509647049,1974,0
"1131",1970,"SFG",1974,0.0499751055569727,1974,0.4
"1132",1970,"STL",1974,0.143156956077316,1974,0
"1133",1970,"TEX",1974,-1.29079624886461,1974,0
"1134",1970,"WSN",1974,-0.498580101285737,1974,0
"1135",1971,"ATL",1975,-0.292050194537298,1975,0
"1136",1971,"BAL",1975,1.07086954083306,1975,1.6
"1137",1971,"BOS",1975,0.6739685738732,1975,0.8
"1138",1971,"CHC",1975,-0.296549053345524,1975,0
"1139",1971,"CHW",1975,-0.0486315180323296,1975,0
"1140",1971,"CIN",1975,1.44435201031646,1975,2.2
"1141",1971,"CLE",1975,-0.747595883429583,1975,0
"1142",1971,"DET",1975,-0.173915827612556,1975,0.4
"1143",1971,"HOU",1975,-0.172835367652861,1975,0
"1144",1971,"KCR",1975,0.286860067789615,1975,0
"1145",1971,"LAA",1975,-0.565551098392324,1975,0
"1146",1971,"LAD",1975,1.10091609545954,1975,0.8
"1147",1971,"MIL",1975,-0.866475219338807,1975,0
"1148",1971,"MIN",1975,-0.176131604690764,1975,0
"1149",1971,"NYM",1975,-0.0148058839657966,1975,0.8
"1150",1971,"NYY",1975,0.237760719500876,1975,0
"1151",1971,"OAK",1975,1.35869262067471,1975,3.8
"1152",1971,"PHI",1975,-0.676322819419423,1975,0
"1153",1971,"PIT",1975,0.929097734896297,1975,2.2
"1154",1971,"SDP",1975,-1.66855603851901,1975,0
"1155",1971,"SFG",1975,-0.0392354274416736,1975,0.4
"1156",1971,"STL",1975,0.24672684492389,1975,0
"1157",1971,"TEX",1975,-1.14340447404578,1975,0
"1158",1971,"WSN",1975,-0.467183797843942,1975,0
"1159",1972,"ATL",1976,-0.497524937612546,1976,0
"1160",1972,"BAL",1976,0.844446044123566,1976,0.8
"1161",1972,"BOS",1976,0.637692494903836,1976,0.8
"1162",1972,"CHC",1976,-0.434302580651748,1976,0
"1163",1972,"CHW",1976,-0.304427484009308,1976,0
"1164",1972,"CIN",1976,1.83389072516203,1976,3.2
"1165",1972,"CLE",1976,-0.388055889751545,1976,0
"1166",1972,"DET",1976,-0.466181784390922,1976,0.4
"1167",1972,"HOU",1976,-0.156911468020344,1976,0
"1168",1972,"KCR",1976,0.369461430024407,1976,0.4
"1169",1972,"LAA",1976,-0.56598343846035,1976,0
"1170",1972,"LAD",1976,1.14871747195974,1976,0.8
"1171",1972,"MIL",1976,-0.916393779775164,1976,0
"1172",1972,"MIN",1976,0.0106609641144388,1976,0
"1173",1972,"NYM",1976,0.0342479963345075,1976,0.8
"1174",1972,"NYY",1976,0.490813249641652,1976,0.8
"1175",1972,"OAK",1976,1.11528663236463,1976,3.4
"1176",1972,"PHI",1976,-0.0974716893671202,1976,0.4
"1177",1972,"PIT",1976,0.839369173524952,1976,1.2
"1178",1972,"SDP",1976,-1.46206721987967,1976,0
"1179",1972,"SFG",1976,-0.314310141986096,1976,0
"1180",1972,"STL",1976,-0.0623128528217194,1976,0
"1181",1972,"TEX",1976,-0.920350665072541,1976,0
"1182",1972,"WSN",1976,-0.738292250354713,1976,0
"1183",1973,"ATL",1977,-0.643075248232239,1977,0
"1184",1973,"BAL",1977,1.02281347944263,1977,0.8
"1185",1973,"BOS",1977,0.727938079460187,1977,0.8
"1186",1973,"CHC",1977,-0.566350972746152,1977,0
"1187",1973,"CHW",1977,-0.34668425454275,1977,0
"1188",1973,"CIN",1977,1.6228522463269,1977,2.4
"1189",1973,"CLE",1977,-0.429921205269604,1977,0
"1190",1973,"DET",1977,-0.713108161422575,1977,0
"1191",1973,"HOU",1977,-0.271335489962205,1977,0
"1192",1973,"KCR",1977,0.687793213657011,1977,0.8
"1193",1973,"LAA",1977,-0.619041743814023,1977,0
"1194",1973,"LAD",1977,1.25285643005676,1977,1.6
"1195",1973,"MIL",1977,-0.890461998388106,1977,0
"1196",1973,"MIN",1977,0.0612876538624,1977,0
"1197",1973,"NYM",1977,-0.298739005646237,1977,0.8
"1198",1973,"NYY",1977,0.728485175735281,1977,1.8
"1199",1973,"OAK",1977,0.592162555317775,1977,2.4
"1200",1973,"PHI",1977,0.506581013318054,1977,0.8
"1201",1973,"PIT",1977,0.721853312862651,1977,0.8
"1202",1973,"SDP",1977,-1.28497810034346,1977,0
"1203",1973,"SFG",1977,-0.247728852883835,1977,0
"1204",1973,"STL",1977,0.00966920369065713,1977,0
"1205",1973,"TEX",1977,-0.325429726409354,1977,0
"1206",1973,"WSN",1977,-0.689335331404996,1977,0
"1207",1974,"ATL",1978,-0.740137160821096,1978,0
"1208",1974,"BAL",1978,0.860153333972124,1978,0.4
"1209",1974,"BOS",1978,0.86606648570119,1978,0.8
"1210",1974,"CHC",1978,-0.520525508452631,1978,0
"1211",1974,"CHW",1978,-0.430646436700513,1978,0
"1212",1974,"CIN",1978,1.45394465010575,1978,2
"1213",1974,"CLE",1978,-0.430247211949825,1978,0
"1214",1974,"DET",1978,-0.708495955937999,1978,0
"1215",1974,"HOU",1978,-0.403363210609373,1978,0
"1216",1974,"KCR",1978,0.731704610434868,1978,1.2
"1217",1974,"LAA",1978,-0.482122995432673,1978,0
"1218",1974,"LAD",1978,1.21000792598176,1978,2.4
"1219",1974,"MIL",1978,-0.559466609259655,1978,0
"1220",1974,"MIN",1978,-0.0676163414094517,1978,0
"1221",1974,"NYM",1978,-0.56055437274469,1978,0
"1222",1974,"NYY",1978,1.05696166841824,1978,2.8
"1223",1974,"OAK",1978,0.146851381457825,1978,1.4
"1224",1974,"PHI",1978,0.846947578572455,1978,1.2
"1225",1974,"PIT",1978,0.855648335868684,1978,0.8
"1226",1974,"SDP",1978,-0.829133276928519,1978,0
"1227",1974,"SFG",1978,-0.25248782352521,1978,0
"1228",1974,"STL",1978,-0.184128614806837,1978,0
"1229",1974,"TEX",1978,0.237127007969998,1978,0
"1230",1974,"WSN",1978,-0.730874596894162,1978,0
"1231",1975,"ATL",1979,-1.11100643734284,1979,0
"1232",1975,"BAL",1979,0.988217397459999,1979,0.8
"1233",1975,"BOS",1979,0.963968366534759,1979,0.8
"1234",1975,"CHC",1979,-0.231659281460321,1979,0
"1235",1975,"CHW",1979,-0.53195519659606,1979,0
"1236",1975,"CIN",1979,1.25487830657487,1979,2.4
"1237",1975,"CLE",1979,-0.346973053349996,1979,0
"1238",1975,"DET",1979,-0.462571897104513,1979,0
"1239",1975,"HOU",1979,-0.27622301548611,1979,0
"1240",1975,"KCR",1979,0.877116610716968,1979,1.2
"1241",1975,"LAA",1979,-0.109185908496373,1979,0.4
"1242",1975,"LAD",1979,0.759652870983522,1979,1.6
"1243",1975,"MIL",1979,-0.238607593061597,1979,0
"1244",1975,"MIN",1979,-0.0693197809404413,1979,0
"1245",1975,"NYM",1979,-0.636286031453422,1979,0
"1246",1975,"NYY",1979,1.02328256985929,1979,2.8
"1247",1975,"OAK",1979,-0.450636243531286,1979,0.4
"1248",1975,"PHI",1979,0.916517883303156,1979,1.2
"1249",1975,"PIT",1979,0.981881792805119,1979,1.4
"1250",1975,"SDP",1979,-0.606066104721362,1979,0
"1251",1975,"SFG",1979,-0.224046210579675,1979,0
"1252",1975,"STL",1979,-0.204103859496663,1979,0
"1253",1975,"TEX",1979,0.210753205439023,1979,0
"1254",1975,"WSN",1979,-0.470322815826935,1979,0
"1255",1976,"ATL",1980,-0.876057006345781,1980,0
"1256",1976,"BAL",1980,1.15595192684626,1980,0.8
"1257",1976,"BOS",1980,0.754281962931816,1980,0
"1258",1976,"CHC",1980,-0.425449617120235,1980,0
"1259",1976,"CHW",1980,-0.622725693358472,1980,0
"1260",1976,"CIN",1980,0.925830129309103,1980,1.4
"1261",1976,"CLE",1980,-0.351638903323178,1980,0
"1262",1976,"DET",1980,-0.00504976776614692,1980,0
"1263",1976,"HOU",1980,0.216084926973718,1980,0.4
"1264",1976,"KCR",1980,0.976234942765221,1980,2
"1265",1976,"LAA",1980,-0.234487437338935,1980,0.4
"1266",1976,"LAD",1980,0.824240170951625,1980,1.6
"1267",1976,"MIL",1980,0.0650854257941214,1980,0
"1268",1976,"MIN",1980,-0.0570067435450232,1980,0
"1269",1976,"NYM",1980,-0.898310392889376,1980,0
"1270",1976,"NYY",1980,1.36227096391909,1980,3.2
"1271",1976,"OAK",1980,-0.711641480801996,1980,0
"1272",1976,"PHI",1980,0.998147765900186,1980,2.2
"1273",1976,"PIT",1980,0.823514222869945,1980,1
"1274",1976,"SDP",1980,-0.576901570477999,1980,0
"1275",1976,"SFG",1980,-0.314498231040448,1980,0
"1276",1976,"STL",1980,-0.345938408885532,1980,0
"1277",1976,"TEX",1980,0.154577436017089,1980,0
"1278",1976,"WSN",1980,-0.217693849597674,1980,0
"1279",1977,"ATL",1981,-0.771311235627645,1981,0
"1280",1977,"BAL",1981,1.16146820343186,1981,0.8
"1281",1977,"BOS",1981,0.844710697520381,1981,0
"1282",1977,"CHC",1981,-0.680890110642591,1981,0
"1283",1977,"CHW",1981,-0.324327037624267,1981,0
"1284",1977,"CIN",1981,0.854167910458281,1981,0.4
"1285",1977,"CLE",1981,-0.387821572505316,1981,0
"1286",1977,"DET",1981,0.261160875080886,1981,0
"1287",1977,"HOU",1981,0.403340104070318,1981,0.6
"1288",1977,"KCR",1981,0.741330881471488,1981,1.8
"1289",1977,"LAA",1981,-0.208697132371233,1981,0.4
"1290",1977,"LAD",1981,0.853584416547356,1981,2.6
"1291",1977,"MIL",1981,0.513034969152156,1981,0.2
"1292",1977,"MIN",1981,-0.413453701513933,1981,0
"1293",1977,"NYM",1981,-1.27173984245888,1981,0
"1294",1977,"NYY",1981,1.21494481609935,1981,3.2
"1295",1977,"OAK",1981,-0.57444529335017,1981,0.4
"1296",1977,"PHI",1981,0.782891651678068,1981,2
"1297",1977,"PIT",1981,0.462887242962517,1981,1
"1298",1977,"SDP",1981,-0.729558629239786,1981,0
"1299",1977,"SEA",1981,-1.440377892478,1981,0
"1300",1977,"SFG",1981,-0.140045523605924,1981,0
"1301",1977,"STL",1981,-0.0687022666904387,1981,0
"1302",1977,"TEX",1981,0.318004644103554,1981,0
"1303",1977,"TOR",1981,-1.77134030812866,1981,0
"1304",1977,"WSN",1981,0.371184133660636,1981,0.4
"1305",1978,"ATL",1982,-0.342326136712343,1982,0.4
"1306",1978,"BAL",1982,1.18574229842311,1982,0.8
"1307",1978,"BOS",1982,0.773534348971484,1982,0
"1308",1978,"CHC",1982,-0.835213901869219,1982,0
"1309",1978,"CHW",1982,-0.336429948804519,1982,0
"1310",1978,"CIN",1982,0.373509439950583,1982,0.4
"1311",1978,"CLE",1982,-0.307761184785071,1982,0
"1312",1978,"DET",1982,0.394991585719267,1982,0
"1313",1978,"HOU",1982,0.325376667675811,1982,0.6
"1314",1978,"KCR",1982,0.61977775392726,1982,1.4
"1315",1978,"LAA",1982,0.116034465347452,1982,0.8
"1316",1978,"LAD",1982,0.749424605749756,1982,1.8
"1317",1978,"MIL",1982,0.973200359071607,1982,1
"1318",1978,"MIN",1982,-0.857628766566972,1982,0
"1319",1978,"NYM",1982,-1.34259699315832,1982,0
"1320",1978,"NYY",1982,0.911187459848128,1982,2.2
"1321",1978,"OAK",1982,-0.574138804384851,1982,0.4
"1322",1978,"PHI",1982,0.656141808966482,1982,1.6
"1323",1978,"PIT",1982,0.31015382441414,1982,1
"1324",1978,"SDP",1982,-0.564441228314106,1982,0
"1325",1978,"SEA",1982,-1.30124406738911,1982,0
"1326",1978,"SFG",1982,0.0562521683239065,1982,0
"1327",1978,"STL",1982,0.111898880454165,1982,1
"1328",1978,"TEX",1982,-0.188743801524086,1982,0
"1329",1978,"TOR",1982,-1.45509257021699,1982,0
"1330",1978,"WSN",1982,0.548391736882435,1982,0.4
"1331",1979,"ATL",1983,-0.00719410820595887,1983,0.4
"1332",1979,"BAL",1983,1.38439100514826,1983,1.8
"1333",1979,"BOS",1983,0.417753453132169,1983,0
"1334",1979,"CHC",1983,-1.00947215668769,1983,0
"1335",1979,"CHW",1983,0.190885343257766,1983,0.4
"1336",1979,"CIN",1983,0.0496090346947893,1983,0.4
"1337",1979,"CLE",1983,-0.340205806554776,1983,0
"1338",1979,"DET",1983,0.536008565578026,1983,0
"1339",1979,"HOU",1983,0.518128642104128,1983,0.6
"1340",1979,"KCR",1983,0.397981973748158,1983,1
"1341",1979,"LAA",1983,-0.208432360937643,1983,0.8
"1342",1979,"LAD",1983,0.724009558335482,1983,1.4
"1343",1979,"MIL",1983,0.898548523208801,1983,1
"1344",1979,"MIN",1983,-0.954967211562319,1983,0
"1345",1979,"NYM",1983,-1.36721309753947,1983,0
"1346",1979,"NYY",1983,0.804655133401802,1983,1.2
"1347",1979,"OAK",1983,-0.524899726093203,1983,0.4
"1348",1979,"PHI",1983,0.691423115568923,1983,2
"1349",1979,"PIT",1983,0.255356492537371,1983,1
"1350",1979,"SDP",1983,-0.615607512011247,1983,0
"1351",1979,"SEA",1983,-1.32699301382886,1983,0
"1352",1979,"SFG",1983,-0.116873244435964,1983,0
"1353",1979,"STL",1983,0.263242583822505,1983,1
"1354",1979,"TEX",1983,-0.370264152701812,1983,0
"1355",1979,"TOR",1983,-0.937305058631162,1983,0
"1356",1979,"WSN",1983,0.647434024651917,1983,0.4
"1357",1980,"ATL",1984,0.199814377248737,1984,0.4
"1358",1980,"BAL",1984,1.14391074846549,1984,1
"1359",1980,"BOS",1984,0.370502627676243,1984,0
"1360",1980,"CHC",1984,-0.662340251511406,1984,0.4
"1361",1980,"CHW",1984,0.155050406164908,1984,0.4
"1362",1980,"CIN",1984,-0.33971319595011,1984,0
"1363",1980,"CLE",1984,-0.477966060411581,1984,0
"1364",1980,"DET",1984,0.984271101456242,1984,1
"1365",1980,"HOU",1984,0.36784453788576,1984,0.6
"1366",1980,"KCR",1984,0.399237177614447,1984,1.4
"1367",1980,"LAA",1984,-0.320831638134846,1984,0.4
"1368",1980,"LAD",1984,0.706719691722198,1984,1.4
"1369",1980,"MIL",1984,0.364502890659273,1984,1
"1370",1980,"MIN",1984,-0.974159726236114,1984,0
"1371",1980,"NYM",1984,-0.890097564817109,1984,0
"1372",1980,"NYY",1984,0.810823595387608,1984,1.2
"1373",1980,"OAK",1984,-0.198528815393479,1984,0.4
"1374",1980,"PHI",1984,0.641161680053991,1984,2
"1375",1980,"PIT",1984,-0.14648958846909,1984,0
"1376",1980,"SDP",1984,-0.171463548190531,1984,0.8
"1377",1980,"SEA",1984,-1.26962118839831,1984,0
"1378",1980,"SFG",1984,-0.300442193492456,1984,0
"1379",1980,"STL",1984,0.248963327268227,1984,1
"1380",1980,"TEX",1984,-0.673195527003332,1984,0
"1381",1980,"TOR",1984,-0.327195288303715,1984,0
"1382",1980,"WSN",1984,0.359242424708948,1984,0.4
"1383",1981,"ATL",1985,-0.0390341192331394,1985,0.4
"1384",1981,"BAL",1985,0.849252470524053,1985,1
"1385",1981,"BOS",1985,0.33591980993861,1985,0
"1386",1981,"CHC",1985,-0.434321746085192,1985,0.4
"1387",1981,"CHW",1985,0.407305406050105,1985,0.4
"1388",1981,"CIN",1985,-0.35005951922876,1985,0
"1389",1981,"CLE",1985,-0.777916860611655,1985,0
"1390",1981,"DET",1985,0.980239435577707,1985,1
"1391",1981,"HOU",1985,0.193376071991411,1985,0.2
"1392",1981,"KCR",1985,0.283345152478249,1985,1.4
"1393",1981,"LAA",1985,0.0968084358460728,1985,0.4
"1394",1981,"LAD",1985,0.740305699012161,1985,1.8
"1395",1981,"MIL",1985,0.119339736777281,1985,1
"1396",1981,"MIN",1985,-0.969350871754489,1985,0
"1397",1981,"NYM",1985,-0.379541103778872,1985,0
"1398",1981,"NYY",1985,0.687353981371272,1985,0.8
"1399",1981,"OAK",1985,-0.296739799809356,1985,0.4
"1400",1981,"PHI",1985,0.373776827102324,1985,1
"1401",1981,"PIT",1985,-0.562841406276181,1985,0
"1402",1981,"SDP",1985,-0.00253255109320594,1985,0.8
"1403",1981,"SEA",1985,-1.00347394223286,1985,0
"1404",1981,"SFG",1985,-0.499899017755074,1985,0
"1405",1981,"STL",1985,0.68705110126806,1985,1.8
"1406",1981,"TEX",1985,-0.889822324415533,1985,0
"1407",1981,"TOR",1985,0.199268214404083,1985,0.4
"1408",1981,"WSN",1985,0.25219091993291,1985,0.4
"1409",1982,"ATL",1986,-0.132829231308255,1986,0.4
"1410",1982,"BAL",1986,0.56848151236593,1986,1
"1411",1982,"BOS",1986,0.483698040873483,1986,0.8
"1412",1982,"CHC",1986,-0.291802069113056,1986,0.4
"1413",1982,"CHW",1986,0.221752358562481,1986,0.4
"1414",1982,"CIN",1986,-0.538173252622002,1986,0
"1415",1982,"CLE",1986,-0.68383683725139,1986,0
"1416",1982,"DET",1986,0.949242113898364,1986,1
"1417",1982,"HOU",1986,0.314754843815166,1986,0.4
"1418",1982,"KCR",1986,0.267468074783678,1986,1.2
"1419",1982,"LAA",1986,0.369664011820554,1986,0.8
"1420",1982,"LAD",1986,0.36777680544153,1986,0.8
"1421",1982,"MIL",1986,-0.152331638559679,1986,0.8
"1422",1982,"MIN",1986,-0.876170137746598,1986,0
"1423",1982,"NYM",1986,0.434381448249059,1986,1
"1424",1982,"NYY",1986,0.737734669330464,1986,0
"1425",1982,"OAK",1986,-0.633769651447706,1986,0
"1426",1982,"PHI",1986,0.346239480680971,1986,0.8
"1427",1982,"PIT",1986,-0.720714651699878,1986,0
"1428",1982,"SDP",1986,0.149086708700094,1986,0.8
"1429",1982,"SEA",1986,-1.0570296941649,1986,0
"1430",1982,"SFG",1986,-0.517056438402453,1986,0
"1431",1982,"STL",1986,0.523157194680754,1986,1.8
"1432",1982,"TEX",1986,-0.852001194535495,1986,0
"1433",1982,"TOR",1986,0.676399512751526,1986,0.4
"1434",1982,"WSN",1986,0.045878020897341,1986,0
"1435",1983,"ATL",1987,-0.528554141558797,1987,0
"1436",1983,"BAL",1987,0.0366752311460156,1987,1
"1437",1983,"BOS",1987,0.270812304054433,1987,0.8
"1438",1983,"CHC",1987,-0.23987731403284,1987,0.4
"1439",1983,"CHW",1987,0.0267313354448818,1987,0.4
"1440",1983,"CIN",1987,-0.0946437233285402,1987,0
"1441",1983,"CLE",1987,-1.03209448143048,1987,0
"1442",1983,"DET",1987,1.2572061836197,1987,1.4
"1443",1983,"HOU",1987,0.29031924406326,1987,0.4
"1444",1983,"KCR",1987,0.137069567829649,1987,1.2
"1445",1983,"LAA",1987,0.0194715290255518,1987,0.4
"1446",1983,"LAD",1987,0.0724038387574594,1987,0.8
"1447",1983,"MIL",1987,-0.215656879336977,1987,0
"1448",1983,"MIN",1987,-0.393235056030495,1987,1
"1449",1983,"NYM",1987,0.964074332427281,1987,1
"1450",1983,"NYY",1987,0.939219920452431,1987,0
"1451",1983,"OAK",1987,-0.384817134254287,1987,0
"1452",1983,"PHI",1987,0.173984671291142,1987,0.8
"1453",1983,"PIT",1987,-0.797519017549555,1987,0
"1454",1983,"SDP",1987,-0.175179346744646,1987,0.8
"1455",1983,"SEA",1987,-1.02174427777955,1987,0
"1456",1983,"SFG",1987,-0.447976433230119,1987,0.4
"1457",1983,"STL",1987,0.598364074885988,1987,1.6
"1458",1983,"TEX",1987,-0.648581104797616,1987,0
"1459",1983,"TOR",1987,1.0391830985838,1987,0.4
"1460",1983,"WSN",1987,0.154363578492316,1987,0
"1461",1984,"ATL",1988,-1.11529269300118,1988,0
"1462",1984,"BAL",1988,-0.754272570449755,1988,0
"1463",1984,"BOS",1988,0.470200566835844,1988,1.2
"1464",1984,"CHC",1988,-0.0970571695396322,1988,0.4
"1465",1984,"CHW",1988,-0.501991717189168,1988,0
"1466",1984,"CIN",1988,0.153175807281629,1988,0
"1467",1984,"CLE",1988,-0.852227195805636,1988,0
"1468",1984,"DET",1988,1.15407528007008,1988,1.4
"1469",1984,"HOU",1988,0.23037751892322,1988,0.4
"1470",1984,"KCR",1988,0.232905825014234,1988,1.2
"1471",1984,"LAA",1988,0.149460166301503,1988,0.4
"1472",1984,"LAD",1988,0.0894511569209597,1988,1.4
"1473",1984,"MIL",1988,-0.233309373926206,1988,0
"1474",1984,"MIN",1988,0.00277303910621774,1988,1
"1475",1984,"NYM",1988,1.55056022264135,1988,1.4
